"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","tz_cd"
"USGS","12510500",2000-01-13,"11:40",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-0140108 100 ml filtered for soc - attn: leslie kanagy - lc8398 + o ,p + ddt suite","80154",NA,9,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2000-01-13 19:40:00,"UTC"
"USGS","12510500",2001-01-11,"13:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","L-0120104 No TOC received, extra DOC and TPCN received *district has been emailed concerning extra DOC & TPCN, paa, 1/19/01 **per district/Jan email, add sch2632 and LC2613, paa, 1/24/01","80154",NA,6,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2001-01-11 21:10:00,"UTC"
"USGS","12510500",2001-02-14,"12:50",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-0470239 125 ml filtered for TPCN","80154",NA,5,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2001-02-14 20:50:00,"UTC"
"USGS","12510500",2001-03-21,"13:40",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-0820064 kiona es","80154",NA,20,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2001-03-21 21:40:00,"UTC"
"USGS","12510500",2001-04-17,"10:30",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-1080114 125 mls for tpcn","80154",NA,7,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2001-04-17 17:30:00,"UTC"
"USGS","12510500",2001-05-22,"11:30",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-1430158 125 mls for tpcn; temp 4","80154",NA,8,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2001-05-22 18:30:00,"UTC"
"USGS","12510500",2001-06-13,"11:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-1650240 125 mls for tpcn | L-1650240 no time on asr and no name in MANDATORY FIELD missing TBY found and added,no TBI btl type for this ASR,paa,6/15/01 8-9-01 updated time per J. O'Neil.  KB","80154",NA,9,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2001-06-13 18:10:00,"UTC"
"USGS","12510500",2001-07-17,"11:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-2000016 125mls for tpcn | L-2000016 second RU was actually labeled for lc2187, TBY btl type added, paa, 7/19/01","80154",NA,5,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2001-07-17 18:10:00,"UTC"
"USGS","12510500",2001-08-09,"10:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","L-2250209 recd 8-10-01 missing TBY found and added, paa, 8/13/01","80154",NA,8,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2001-08-09 17:20:00,"UTC"
"USGS","12510500",2001-09-06,"11:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-2530324 125 mls for tpcn | L-2530324 changed SID from 121510500 per district request. 10/2/01 gb","80154",NA,8,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2001-09-06 18:20:00,"UTC"
"USGS","12510500",2001-10-16,"12:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-2900173 125 mls for tpcn","80154",NA,12,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2001-10-16 19:20:00,"UTC"
"USGS","12510500",2001-11-20,"12:30",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-3270037 125 mls for tpcn","80154",NA,24,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2001-11-20 20:30:00,"UTC"
"USGS","12510500",2001-12-17,"12:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-3520008 125 mls for tpcn","80154",NA,24,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2001-12-17 20:20:00,"UTC"
"USGS","12510500",2002-01-23,"10:50",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-0240062 125 mls for poc | L-0240062 missing TPCN found and added, paa, 1/24/02","80154",NA,16,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2002-01-23 18:50:00,"UTC"
"USGS","12510500",2002-02-20,"11:40",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"80154",NA,10,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2002-02-20 19:40:00,"UTC"
"USGS","12510500",2002-03-07,"10:30",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"80154",NA,24,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2002-03-07 18:30:00,"UTC"
"USGS","12510500",2002-03-20,"11:40",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-0800110 125 ml for poc","80154",NA,12,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2002-03-20 19:40:00,"UTC"
"USGS","12510500",2002-04-16,"11:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"6","7","9","A-1070131 125mls for TPCN- (4 filters)","80154",NA,525,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2002-04-16 18:10:00,"UTC"
"USGS","12510500",2002-04-30,"11:50",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"80154",NA,21,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2002-04-30 18:50:00,"UTC"
"USGS","12510500",2002-05-06,"11:30",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"80154",NA,35,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2002-05-06 18:30:00,"UTC"
"USGS","12510500",2002-05-20,"10:40",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-1420039 125 ml for tpcn","80154",NA,39,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2002-05-20 17:40:00,"UTC"
"USGS","12510500",2002-06-03,"11:05",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"80154",NA,93,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2002-06-03 18:05:00,"UTC"
"USGS","12510500",2002-06-18,"11:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-1700181 125mls for pic","80154",NA,100,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2002-06-18 18:10:00,"UTC"
"USGS","12510500",2002-06-26,"12:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"80154",NA,100,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2002-06-26 19:20:00,"UTC"
"USGS","12510500",2002-07-09,"10:50",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"80154",NA,9,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2002-07-09 17:50:00,"UTC"
"USGS","12510500",2002-07-23,"12:00",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","L-2100105 recvd 7-26-02","80154",NA,10,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2002-07-23 19:00:00,"UTC"
"USGS","12510500",2002-08-06,"11:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"80154",NA,17,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2002-08-06 18:20:00,"UTC"
"USGS","12510500",2002-08-21,"12:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-2340138 125ml for tpcn","80154",NA,11,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2002-08-21 19:20:00,"UTC"
"USGS","12510500",2002-09-17,"11:40",NA,NA,"T","USGS-WRD","WS","9722COM00",NA,NA,NA,"9","9","9","A-2610179 125mls for tpcn","80154",NA,4,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2002-09-17 18:40:00,"UTC"
"USGS","12510500",2002-10-15,"11:40",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-46418C","80154",NA,1,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2002-10-15 18:40:00,"UTC"
"USGS","12510500",2002-11-19,"11:20",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,9,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2002-11-19 19:20:00,"UTC"
"USGS","12510500",2002-12-17,"11:30",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-3540017 125 mls for tpcn","80154",NA,32,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2002-12-17 19:30:00,"UTC"
"USGS","12510500",2003-01-22,"11:50",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-0230068 125 mls for tpcn","80154",NA,10,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2003-01-22 19:50:00,"UTC"
"USGS","12510500",2003-02-20,"11:20",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-0520080 125mls for tpcn | L-0520080 begin date not available, begin time =1120- nt *date taken from btls and added, paa, 2/21/03","80154",NA,19,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2003-02-20 19:20:00,"UTC"
"USGS","12510500",2003-03-05,"11:20",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,16,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2003-03-05 19:20:00,"UTC"
"USGS","12510500",2003-03-19,"11:30",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","L-0830175 x= ok login warm per copeland, paa Chilled containers received warm at 13    Degrees C Delayed shipment of samples due to Denver snow storm, contact LabLogin for assistance.","80154",NA,53,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2003-03-19 19:30:00,"UTC"
"USGS","12510500",2003-04-16,"10:30",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9",NA,"80154",NA,18,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2003-04-16 17:30:00,"UTC"
"USGS","12510500",2003-05-02,"10:30",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","L-1250032 recvd 5-3-03","80154",NA,22,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2003-05-02 17:30:00,"UTC"
"USGS","12510500",2003-05-09,"09:40",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,14,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2003-05-09 16:40:00,"UTC"
"USGS","12510500",2003-05-21,"10:00",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","A-1420063 125mls for tpcn","80154",NA,10,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2003-05-21 17:00:00,"UTC"
"USGS","12510500",2003-06-03,"11:10",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,59,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2003-06-03 18:10:00,"UTC"
"USGS","12510500",2003-06-17,"11:10",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","A-1690027 125mls for TPCN","80154",NA,20,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2003-06-17 18:10:00,"UTC"
"USGS","12510500",2003-07-08,"11:30",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,12,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2003-07-08 18:30:00,"UTC"
"USGS","12510500",2003-07-22,"13:10",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,14,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2003-07-22 20:10:00,"UTC"
"USGS","12510500",2003-08-05,"10:20",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,13,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2003-08-05 17:20:00,"UTC"
"USGS","12510500",2003-08-21,"11:20",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","A-2340164 125 mls for tpcn","80154",NA,12,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2003-08-21 18:20:00,"UTC"
"USGS","12510500",2003-09-17,"09:50",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,9,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2003-09-17 16:50:00,"UTC"
"USGS","12510500",2003-10-17,"10:40",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-2930022 125 mls for tpcnL-2930022 recvd 10-18-03","80154",NA,10,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2003-10-17 17:40:00,"UTC"
"USGS","12510500",2003-11-20,"11:00",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-3250166 125 mls for TPCN","80154",NA,25,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2003-11-20 19:00:00,"UTC"
"USGS","12510500",2003-12-10,"12:20",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","A-3460067 125 mls for TPCNL-3460067 Changed medium code from Q and sample type from 2 per dist (Call) 7/15/04, dm.","80154",NA,8,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2003-12-10 20:20:00,"UTC"
"USGS","12510500",2004-01-21,"10:50",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,5,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2004-01-21 18:50:00,"UTC"
"USGS","12510500",2004-02-19,"09:50",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,6,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2004-02-19 17:50:00,"UTC"
"USGS","12510500",2004-03-17,"08:40",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-0780108 125 mls for tpcn","80154",NA,71,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2004-03-17 16:40:00,"UTC"
"USGS","12510500",2004-04-21,"08:10",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-1140059 125mls for TPCN","80154",NA,9,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2004-04-21 15:10:00,"UTC"
"USGS","12510500",2004-05-19,"08:30",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","L-1450185 recvd 5/22/04","80154",NA,24,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2004-05-19 15:30:00,"UTC"
"USGS","12510500",2004-06-16,"08:20",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-1690191 77,88,92 mls for tpcn","80154",NA,11,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2004-06-16 15:20:00,"UTC"
"USGS","12510500",2004-07-21,"09:20",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","L-2050187 DOC changed to improper preservation, district emailed, paa, 10/14/04","80154",NA,10,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2004-07-21 16:20:00,"UTC"
"USGS","12510500",2004-07-26,"13:40",NA,NA,"K","USGS-WRD","WS",NA,NA,NA,NA,"9","9","9",NA,"80154",NA,9,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2004-07-26 20:40:00,"UTC"
"USGS","12510500",2004-07-27,"08:40",NA,NA,"K","USGS-WRD","WS",NA,NA,NA,NA,"9","9","9",NA,"80154",NA,20,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2004-07-27 15:40:00,"UTC"
"USGS","12510500",2004-07-29,"09:30",NA,NA,"K","USGS-WRD","WS",NA,NA,NA,NA,"9","9","9",NA,"80154",NA,6,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2004-07-29 16:30:00,"UTC"
"USGS","12510500",2004-08-18,"08:40",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-2320150 106, 125, 125 mls for tpcn","80154",NA,7,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2004-08-18 15:40:00,"UTC"
"USGS","12510500",2004-09-15,"08:10",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-2610028 125, 125, 126 mls for tpcnL-2610028 recvd 9/16/04. changed wca to improper preservation, ct 9-21-04..  DOC changed to improper preservation, district emailed, paa, 10/14/04","80154",NA,10,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2004-09-15 15:10:00,"UTC"
"USGS","12510500",2004-10-19,"08:50",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,23,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2004-10-19 15:50:00,"UTC"
"USGS","12510500",2004-12-13,"10:10",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","L-3490043 Changed time from 1210 per dist (Laird) 2/25/05, dm.","80154",NA,71,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2004-12-13 18:10:00,"UTC"
"USGS","12510500",2005-02-14,"11:00",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,7,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2005-02-14 19:00:00,"UTC"
"USGS","12510500",2005-05-17,"10:40",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-1380130 FIELD BLANK COLLECTED","80154",NA,16,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2005-05-17 17:40:00,"UTC"
"USGS","12510500",2005-06-15,"08:50",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","L-1670211 X= per NAWQA, Sch 2003 changed to Sch 2033","80154",NA,6,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2005-06-15 15:50:00,"UTC"
"USGS","12510500",2005-08-15,"10:10",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","L-2280208 per NAWQA, schedule 2003 replaced by schedule 2033","80154",NA,10,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2005-08-15 17:10:00,"UTC"
"USGS","12510500",2005-10-17,"12:00",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","L-2910049 per NAWQA, schedule 2003 replaced with schedule 2033, paa","80154",NA,9,NA,"SED10","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2005-10-17 19:00:00,"UTC"
"USGS","12510500",2005-12-12,"13:30",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"5","7","9",NA,"80154",NA,2,NA,"SED10","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2005-12-12 21:30:00,"UTC"
"USGS","12510500",2006-02-13,"12:40",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,10,NA,"SED10","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",2006-02-13 20:40:00,"UTC"
"USGS","12510500",2006-04-19,"10:40",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,60,NA,"SED10","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2006-04-19 17:40:00,"UTC"
"USGS","12510500",2006-05-15,"12:30",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,27,NA,"SED10","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2006-05-15 19:30:00,"UTC"
"USGS","12510500",2006-08-14,"10:40",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"80154",NA,9,NA,"SED10","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2006-08-14 17:40:00,"UTC"
"USGS","12510500",2007-10-24,"12:00",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"80154",NA,15,NA,"SED10","R",1,"MRL",NA,64836,20080625,309391,20080822,NA,"USGS-CVO","PDT","PDT",2007-10-24 19:00:00,"UTC"
"USGS","12510500",2007-11-20,"12:00",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"80154",NA,15,NA,"SED10","R",1,"MRL",NA,64836,20080625,309391,20080822,NA,"USGS-CVO","PST","PST",2007-11-20 20:00:00,"UTC"
"USGS","12510500",2007-12-12,"11:10",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"80154",NA,12,NA,"SED10","R",1,"MRL",NA,64842,20080625,309387,20080822,NA,"USGS-CVO","PST","PST",2007-12-12 19:10:00,"UTC"
"USGS","12510500",2008-01-15,"10:50",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"5","9","9",NA,"80154",NA,5,NA,"SED10","R",1,"MRL",NA,64838,20080625,309389,20080822,NA,"USGS-CVO","PST","PST",2008-01-15 18:50:00,"UTC"
"USGS","12510500",2008-02-20,"10:40",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"80154",NA,8,NA,"SED10","R",1,"MRL",NA,64847,20080625,309382,20080822,NA,"USGS-CVO","PST","PST",2008-02-20 18:40:00,"UTC"
"USGS","12510500",2008-03-17,"11:50",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"80154",NA,18,NA,"SED10","R",1,"MRL",NA,64845,20080625,309384,20080822,NA,"USGS-CVO","PDT","PDT",2008-03-17 18:50:00,"UTC"
"USGS","12510500",2008-04-16,"11:20",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"80154",NA,43,NA,"SED10","R",1,"MRL",NA,64844,20080625,309385,20080822,NA,"USGS-CVO","PDT","PDT",2008-04-16 18:20:00,"UTC"
"USGS","12510500",2008-05-06,"11:20",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"80154",NA,22,NA,"SED10","R",1,"MRL",NA,64843,20080625,309386,20080822,NA,"USGS-CVO","PDT","PDT",2008-05-06 18:20:00,"UTC"
"USGS","12510500",2008-05-19,"10:40",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"8","9","4",NA,"80154",NA,352,NA,"SED10","R",1,"MRL",NA,64846,20080701,309383,20080822,NA,"USGS-CVO","PDT","PDT",2008-05-19 17:40:00,"UTC"
"USGS","12510500",2008-06-02,"11:30",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"80154",NA,78,NA,"SED10","R",1,"MRL",NA,65806,20080916,323038,20081107,NA,"USGS-CVO","PDT","PDT",2008-06-02 18:30:00,"UTC"
"USGS","12510500",2008-06-16,"12:00",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"80154",NA,14,NA,"SED10","R",1,"MRL",NA,65805,20080916,323040,20081107,NA,"USGS-CVO","PDT","PDT",2008-06-16 19:00:00,"UTC"
"USGS","12510500",2008-07-07,"12:00",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"80154",NA,28,NA,"SED10","R",1,"MRL",NA,65803,20080916,323044,20081107,NA,"USGS-CVO","PDT","PDT",2008-07-07 19:00:00,"UTC"
"USGS","12510500",2008-07-17,"11:50",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"80154",NA,7,NA,"SED10","R",1,"MRL",NA,65801,20080916,323048,20081107,NA,"USGS-CVO","PDT","PDT",2008-07-17 18:50:00,"UTC"
"USGS","12510500",2008-08-05,"11:10",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9","L-2190154 WSC emailed for valid NAWQA proj code, paa, 8/9/08..  ST proj code added per dwight, paa, 8/11/08","80154",NA,6,NA,"SED10","R",1,"MRL",NA,65807,20080916,323036,20081107,NA,"USGS-CVO","PDT","PDT",2008-08-05 18:10:00,"UTC"
"USGS","12510500",2008-08-19,"12:20",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"80154",NA,9,NA,"SED10","R",1,"MRL",NA,65802,20080916,323046,20081107,NA,"USGS-CVO","PDT","PDT",2008-08-19 19:20:00,"UTC"
